date,gauge_id,lvl_sm,q_cms_s,lvl_mbs,q_mm_day,t_max_e5l,t_max_e5,t_min_e5l,t_min_e5,prcp_e5l,prcp_e5,prcp_gpcp,prcp_imerg,prcp_mswep,Eb,Es,Et,SMsurf,SMroot,Ew,Ei,S,E,Ep
2014-07-26,9326,44.0,2.71,140.22,0.2162228052338064,22.111976731369623,22.0273787787022,13.524764799614559,13.526341098651415,0.60470897820019,4.632900143254299,0.2176445622341664,0.8010418634306561,0.4174821069816533,0.0210835709165192,0.0,1.4406686329345848,0.1916362633152339,0.1866946709246855,0.0097793454228764,0.2576654126912583,0.5320769854168775,1.729196998344681,1.729196998344681
2014-07-27,9326,39.0,2.03,140.17,0.1619676363928512,21.760498988418362,21.65309773155394,13.90319237277248,13.819868915209497,0.87811264159564,6.6389276389475,0.1319792632801446,0.985476768070705,0.9326306200948612,0.0176520418779596,0.0,1.2311736614629467,0.1905382077024727,0.1860740879509668,0.0081454224037099,0.2369506297367531,0.5320769854168775,1.4939217794455244,1.4939217794455244
2014-07-28,9326,38.0,1.91,140.16,0.1523931948326827,21.69857546871782,21.670639135773513,14.696468379978,14.641337060672925,1.6512532043603398,12.3436192740688,1.2443369774927973,3.3790355512749146,1.5268097270361107,0.0157671440107721,0.0,1.0409395740461174,0.1941185611139905,0.1865947194154502,0.0071939231820523,0.4379298309826747,0.5320769854168775,1.5018304811067504,1.5018304811067504
2014-07-29,9326,46.0,3.0,140.24,0.2393610390042137,20.4695114910528,20.402316403251177,11.469785434058622,11.4670026090036,7.69768606351155,56.2178687492747,0.6022464651353372,4.287596674489378,5.797909055771193,0.0116547580078649,0.0,0.7278721574209277,0.2080329185009342,0.1889115168925,0.0053348531608216,0.5024946069398801,0.5320769854168775,1.2473563744458476,1.2473563744458476
2014-07-30,9326,44.0,2.71,140.22,0.2162228052338064,13.721928816421212,13.653081386585313,11.241132035148041,11.232082112635851,3.275039594885,23.5792677690208,5.127855657462822,1.6573017046052767,1.2588394270930223,0.0050687877024054,0.0,0.3188632855034022,0.2068234434022671,0.1898332541832822,0.0022659352242467,0.4131663771919092,0.5320769854168775,0.7393643615906015,0.7393643615906015
2014-07-31,9326,41.0,2.29,140.19,0.1827122597732165,11.961839917212217,11.998124567080879,10.402985468673648,10.375041250541472,6.648532501646209,46.375102709040505,1.8558470447625084,6.085150537934938,6.219269580197336,0.0041375535946277,0.0,0.2286947723287563,0.2239735850630403,0.1925462579248315,0.0018795831975899,0.5950827396181138,0.5320769854168775,0.8297946434209168,0.8297946434209168
2014-08-01,9326,50.0,3.6,140.28,0.2872332468050565,14.47709408369434,14.359187474329644,10.27458951342885,10.311682100543237,7.861354191087661,55.2175129609998,0.5191706673518963,0.8876836371478343,7.001601843180414,0.0040647873905366,0.0,0.2115838052552351,0.2313876460629353,0.1948460771381741,0.0018572744051992,0.7229963924258618,0.5320769854168775,0.9405022764709984,0.9405022764709984
2014-08-02,9326,48.0,3.3,140.26,0.2632971429046351,18.540790754481293,18.433243923513203,12.03359567807314,11.994718474020715,1.21133460980738,8.5138808096577,0.1179566253832017,0.11330302694064698,1.5322407987840223,0.0146996859968948,0.0,0.9562377580798572,0.2029093602390695,0.1938378490999878,0.0066349022577099,0.3874227566868031,0.5320769854168775,1.364995116689704,1.364995116689704
2014-08-03,9326,67.0,6.7,140.45,0.5345729871094107,21.636102668491333,21.51145226882261,12.919879256555134,12.917722347486347,1.33907717627582,10.2896612169051,0.0,0.0008231956004470802,1.2019004421687816,0.0173147458923971,0.0,1.145880162799247,0.1999740416826528,0.1932494637553986,0.0077263957106642,0.3113872806346732,0.5320769854168775,1.4823085769665885,1.4823085769665885
2014-08-04,9326,68.0,6.9,140.46,0.5505303897096916,21.50307630587912,21.432164866765675,13.03168987552965,12.969093953440108,0.47682054271379,3.5940511217896,0.0,0.0007671738753142601,0.0,0.0174064265878897,0.0,1.1854946888192297,0.1976711988859442,0.1922572444396687,0.0078594900894224,0.0,0.5309652893786018,1.2107606426695356,1.213322709357791
2014-08-05,9326,58.0,4.96,140.36,0.3957435844869667,24.0992649445011,23.994773847326826,13.74607910651764,13.796119996703112,0.061121806153240005,0.45763443619,0.0,0.39930880592449536,0.2330882326026535,0.0241451976805112,0.0,1.6247173817894889,0.195864856293026,0.1912090534409242,0.0107844737231778,0.0395397765811292,0.5298068787245606,1.699186871245236,1.7063948646623348
2014-08-06,9326,51.0,3.77,140.29,0.3007970390152953,24.055554473543964,23.932019165724455,12.52820145297676,12.536529094351465,1.45925500333985,9.8650914535293,0.0,5.976991778183877,4.00162762436823,0.0192026327118176,0.0,1.2446226021014573,0.2025764499141598,0.1923778017710219,0.0086151210479817,0.5564701948929464,0.5320769854168775,1.8289105722347736,1.8289105722347736
2014-08-07,9326,48.0,3.3,140.26,0.2632971429046351,22.176858030921437,22.074748836698063,12.853123407300188,12.84922715579404,1.74515087341553,12.530669913023399,2.782161059621044,3.3933141226699832,2.618576656791994,0.0194686889514475,0.0,1.2774389553995893,0.2004780483958443,0.1930893993522822,0.0086608053662974,0.4622043835473585,0.5320769854168775,1.767772860831048,1.767772860831048
2014-08-08,9326,55.0,4.45,140.33,0.3550522078562504,14.257362919957075,14.213595547817249,9.0897762407497,9.086352793314916,0.5834678826934,4.8050790630391,0.0,0.0034846547753082,0.7814389733661893,0.0109586881087987,0.0,0.7472246718107954,0.1968289950641643,0.1922977901503781,0.0048479083296486,0.0012628605647264,0.5295465145087472,0.7642941521681937,0.7678527334211417
2014-08-09,9326,55.0,4.45,140.33,0.3550522078562504,15.447645588273474,15.403587924274916,9.656057011786004,9.609789876695913,0.31573501373377,2.3268354826651,0.0001462235013629,0.01576204549318597,0.3144232774525707,0.011318469881451,0.0,0.7554940388313554,0.1964341318013795,0.1918127006571427,0.005096519632119,0.0862423218470959,0.5320769854168775,0.8581513360291304,0.8581513360291304
2014-08-10,9326,52.0,3.94,140.3,0.314360831225534,20.341724901058058,20.281820936050906,12.773192159916448,12.800071782105704,0.51995225597948,3.9333939685529,1.1461625881791058,0.2487005061983791,0.2205285607626861,0.0157289606852076,0.0,1.0354531630887769,0.1938686114159541,0.1910802852351497,0.0070684865571638,0.2050909067739562,0.5320769854168775,1.263341461811335,1.263341461811335
2014-08-11,9326,51.0,3.77,140.29,0.3007970390152953,23.71132402633316,23.65157416554473,13.486538134529098,13.614489649437814,9.47433785941039,70.269283879348,0.5384186136009327,5.701671457567667,2.8170550911892263,0.0166795143521016,0.0,1.074428664728524,0.1998487049468147,0.1921981504783589,0.0072730535580311,0.4515295700013951,0.5320769854168775,1.5499108557755847,1.5499108557755847
2014-08-12,9326,48.0,3.3,140.26,0.2632971429046351,21.905892431652205,22.077328754554458,13.582551541359464,13.707433599216358,0.8796199194550901,6.961383281027301,0.0,6.192394948627559e-08,0.0798046702617106,0.0149676918660063,0.0,0.9985206331272456,0.1967480619269074,0.1915098997124257,0.0064907015944952,0.0696347820633359,0.5320769854168775,1.0896138078657964,1.0896138078657964
2014-08-13,9326,47.0,3.15,140.25,0.2513290909544244,28.673833216456046,28.62645589797944,15.446938014652233,15.400272258138045,0.18042195188191001,1.1346801129300002,0.0,0.1229646222529187,0.0,0.0237336738924613,0.0,1.5865438258934017,0.1955821064881513,0.1906588417474415,0.0105027048370436,0.0086102599669613,0.529330168000538,1.6293904914771988,1.6378993813400269
2014-08-14,9326,47.0,3.15,140.25,0.2513290909544244,27.67187675959326,27.671384226886516,16.160489921864496,16.27435221235004,0.71301810347213,5.5190632705295,0.922124200218025,2.6978409240311687,0.5912446854250035,0.0215419454238821,0.0,1.396486163779636,0.195165029948147,0.1902658717992768,0.009531879977094,0.3545664206251142,0.5320769854168775,1.7821263861914578,1.7821263861914578
2014-08-15,9326,45.0,2.85,140.23,0.227392987054003,25.54399599555086,25.52645552444085,16.0957975400205,16.00850605007804,0.16536358709667,1.1968218847301,0.0001205686324867,0.05696663782433129,0.1634916952393088,0.0219817265238855,0.0,1.479894833529646,0.1940400476458776,0.1894467051203371,0.0097252018038254,0.0003601115854372,0.5285755403113281,1.5119618707900555,1.522004665295992
2014-08-16,9326,43.0,2.57,140.21,0.2050526234136097,25.74165307839587,25.6633680517877,16.697162267904105,16.61827681038733,1.7601389296169698,13.079425154837299,3.5862195943697386,3.6515582381572154,2.5070606730600757,0.0201622691547267,0.0,1.302855038377193,0.199749298702711,0.1906945663726111,0.0088679518950846,0.4537414260809093,0.5320769854168775,1.7856266905902092,1.7856266905902092
2014-08-17,9326,60.0,5.3,140.38,0.4228711689074443,21.886969543563225,21.97094756706656,14.65587283507466,14.588731940239654,7.8954970718992,56.4672464623033,3.3232321390922457,3.7720307197007004,4.354274597961237,0.007930603892275,0.0,0.4907825987246742,0.2114907042511748,0.1925815274679727,0.0036048200378732,0.4882768400868518,0.5320769854168775,0.9905948596631902,0.9905948596631902
2014-08-18,9326,44.0,2.71,140.22,0.2162228052338064,22.389644568382664,22.351141531528697,15.134731268773635,15.066329801776249,0.5840667209141299,4.2811446370874,0.217339984171187,0.030571153345311804,0.2332000727686333,0.0177212097373309,0.0,1.1866267174437857,0.1975767621533625,0.1914805505259298,0.0078588990332061,0.0119264139625657,0.5315675497580776,1.2241331942229583,1.2253038331174095
2014-08-19,9326,41.0,2.29,140.19,0.1827122597732165,24.254471852529605,24.197174945188465,17.302902403078917,17.320612051520413,1.6466722945674501,11.0000210452099,0.4070626223003586,9.028497612868447,0.7697550136012452,0.015392024949521,0.0,0.9875837791484156,0.2026258037088151,0.1923645768784107,0.0066482521574463,0.4879637482699699,0.5320769854168775,1.4975877747013315,1.4975877747013315
2014-08-20,9326,41.0,2.29,140.19,0.1827122597732165,18.666100836145233,18.60488576089392,10.026303377021236,9.944370758650734,5.50388518523587,42.6194858627165,2.4454280862377544,4.423285488974766,4.838529765509348,0.0060092966897294,0.0,0.3643212571310416,0.2132178604157953,0.193656342449603,0.0027984032527359,0.5153601910730783,0.5320769854168775,0.8884891375128706,0.8884891375128706
2014-08-21,9326,42.0,2.43,140.2,0.1938824415934131,12.97422037614922,12.950080676233199,7.76692942068712,7.712431605286838,2.14303080017972,15.183516048577701,0.9349516524010252,0.20982290296723793,0.2658070835640985,0.0033969990403046,0.0,0.2358556893595377,0.2017978423966549,0.1929910070669423,0.001699875753244,0.0468550548177001,0.5320769854168775,0.2878076241934286,0.2878076241934286
2014-08-22,9326,44.0,2.71,140.22,0.2162228052338064,16.93895304431277,16.912551309315916,6.774157771987632,7.01116426184916,0.09723597535943,0.6813688609564,0.1276787931373615,0.04389730406328244,0.0,0.0125137603892257,0.0,0.8423394623800677,0.1972498283117969,0.1920004583625568,0.0057090296585611,0.0,0.5306298808277706,0.8605622355478859,0.862958873786402
2014-08-23,9326,45.0,2.85,140.23,0.227392987054003,18.961123705586033,18.945833488479252,7.895130751163322,8.012490946742446,0.00039304818156452184,0.004134244862718856,0.0,0.03172315779564622,0.0,0.0182952621235398,0.0,1.2264506811420994,0.1951088487457866,0.191134582181549,0.0080959910229887,0.0,0.5288878801409544,1.252841941211373,1.2603811488389698
2014-08-24,9326,41.0,2.29,140.19,0.1827122597732165,19.82090504482511,19.751890690598316,8.883807489531534,8.959096596777385,0.01245463005784,0.07637294832783352,0.0,0.0,0.0,0.0155572813376387,0.0,1.0399376093381336,0.1941510988115947,0.1904657164336065,0.0068930153447492,0.0,0.5285087395665893,1.0623878942243534,1.0695791637283527
2014-08-25,9326,39.0,2.03,140.17,0.1619676363928512,22.026163243680855,22.04719178784063,9.750379920364594,9.724713128465396,0.007211161372494019,0.04660056331618448,0.2464919693382757,0.02188713361092363,0.0,0.0193643201414189,0.0,1.289770823287432,0.1917934019140162,0.1895423061619142,0.0084922139332683,0.0,0.5283630897441692,1.3176273504822866,1.32686943484354
2014-08-26,9326,37.0,1.79,140.15,0.1428187532725142,24.797686396100744,24.79273667530498,13.97403479626297,14.00969197978253,1.09362914267157,8.2809455869365,0.5905560301112931,0.8491052295519188,0.0378170949725801,0.0128903204627445,0.0,0.8329418705742937,0.193034866409991,0.1892129467964339,0.0058706807785374,0.2836718024440705,0.5320769854168775,1.1353746717715063,1.1353746717715063
2014-08-27,9326,43.0,2.57,140.21,0.2050526234136097,23.54140559714034,23.53487957677811,6.945217029313881,6.923311308822292,9.346899469486809,74.1798588133208,1.0991803731555694,11.1304333392223,16.220996351678973,0.0158566786179474,0.0,0.9122821772804368,0.22582178931597,0.1951233133861307,0.0070403293953619,1.005395870017371,0.5320769854168775,1.9405750941185589,1.9405750941185589
2014-08-28,9326,47.0,3.15,140.25,0.2513290909544244,7.125115695776913,7.027999006773314,5.369852225866964,5.295830529819227,3.52034626400456,27.6652791063708,0.6757687440968194,0.08744545803404441,2.2395201199017376,0.0022215403184559,0.0,0.1271171011611352,0.2049518932149363,0.193956193287921,0.0010064900133743,0.2560206863995452,0.5320769854168775,0.3863658343463272,0.3863658343463272
2014-08-29,9326,44.0,2.71,140.22,0.2162228052338064,9.234297857642616,9.184783792623648,3.5204448038693386,3.4778365813252776,0.14363480063261,1.1337026737229001,0.0,0.005625799572200231,0.0237412100474421,0.0081617506055985,0.0,0.5529869815248987,0.1989026874510612,0.193297451398611,0.0035899140173788,0.0,0.5311362855973285,0.5647386342127808,0.5657335581182317
2014-08-30,9326,46.0,3.0,140.24,0.2393610390042137,14.586340279921046,14.634206302004259,3.8370901433394238,3.8013925404252404,0.01124517328003,0.09326408275513459,0.0628185691767986,0.8265169712735768,0.0,0.0149588709048523,0.0,1.002533072778314,0.1956329066265063,0.1924298805665642,0.0065869475581331,0.0,0.530455754064874,1.0240789110449589,1.0271989368698864
2014-08-31,9326,45.0,2.85,140.23,0.227392987054003,20.906023421008626,20.89840298393966,9.343005195242029,9.313199826639902,0.44164593272087005,3.1691535955270003,0.0,0.47509177713280604,0.0020797934400921,0.0121994966065258,0.0,0.8307366993161653,0.1950887786026407,0.191912738719127,0.0051931100709538,0.0,0.5295104783819995,0.8481293319260679,0.8520292462811625
2014-09-01,9326,43.0,2.57,140.21,0.2050526234136097,24.57134594629764,24.531662420623206,11.894798433095332,11.875013084896182,0.04252938466243,0.275671579716,0.0,0.08469542046899282,0.0275275564439286,0.0176206683471193,0.0,1.160629319648182,0.1928429499660141,0.1910733788240233,0.0077461397457881,0.0,0.5290377512520161,1.1859961253578937,1.1929058865554245
2014-09-02,9326,43.0,2.57,140.21,0.2050526234136097,18.303434984217972,18.310666556728847,4.9348518435722895,4.9334203723078645,2.44926247668823,18.644174153060597,0.4266798481180453,4.96658318715404,2.739639779600722,0.0087546976494361,0.0,0.513005614197221,0.2035834387291158,0.1923716819773296,0.0039069659752555,0.5591761601092446,0.5320769854168775,1.084843446571611,1.084843446571611
2014-09-03,9326,41.0,2.29,140.19,0.1827122597732165,11.074813125535456,10.976700847382062,5.038178103472887,5.022103965533859,0.149727499135,1.1428271425977001,0.0,0.07954633116803266,0.0,0.0097215513154122,0.0,0.6498723020143645,0.1968004773086355,0.1919854138184122,0.0043136897588347,0.0,0.5294322107442275,0.6639075345751602,0.6672191443140449
2014-09-04,9326,38.0,1.91,140.16,0.1523931948326827,13.286920978566457,13.19436768553345,3.29704996109092,3.4097161422704403,1.50733849795188,10.3735344894951,0.0,0.23206402357652417,0.3584424698918057,0.0089095296591634,0.0,0.5631491912920374,0.1958277546447169,0.1916633444420603,0.0039137866169715,0.1888147051468774,0.5320769854168775,0.7647872064713359,0.7647872064713359
2014-09-05,9326,37.0,1.79,140.15,0.1428187532725142,9.84034288071689,9.74143995165764,1.0253210603156049,0.9992060164566396,0.10789986528133999,0.7719272755881,0.0,0.01706662138531488,0.0,0.0092009406172017,0.0,0.6265993228634763,0.1930938406417414,0.1911393758233118,0.0040249884800437,0.0001190345744473,0.5280740670356878,0.639944302152488,0.6446042675183297
2014-09-06,9326,37.0,1.79,140.15,0.1428187532725142,12.228173655712283,12.15519949254724,1.2490709626772514,1.2260131076901644,0.0012377395610218668,0.010224478432020635,0.0,0.0066297986594844,0.0,0.0123509634930128,0.0,0.8257569901005262,0.1923295466602553,0.1906097917549091,0.0054423140579686,0.0,0.5278766248238034,0.8435502608692769,0.8501828363615864
2014-09-07,9326,36.0,1.67,140.14,0.1332443117123456,15.445415732565834,15.491677616225445,3.090066546969638,3.034482251208374,0.00010178722646586321,0.0008495577787426171,0.0,0.884245347079453,0.0,0.0129402894458268,0.0,0.8674373651547327,0.1918733103183462,0.1900612273584942,0.0057263518373354,0.0434841595827662,0.5289708176276412,0.9295881780724464,0.9347429451224124
2014-09-08,9326,37.0,1.79,140.15,0.1428187532725142,15.861980273180961,15.86559698663865,7.914039532120569,7.8572998306318595,4.06854198368774,30.8080662708272,2.996429208072675,5.910435297819749,3.55069350844818,0.0074740216498881,0.0,0.4277244367265033,0.2029126805740939,0.1912637028933126,0.0032819109044905,0.6114222713853119,0.5320769854168775,1.0499026193901304,1.0499026193901304
2014-09-09,9326,38.0,1.91,140.16,0.1523931948326827,13.931766063155237,13.853437573909844,6.816454474011209,6.757239124713863,1.83795014696933,14.5107814147898,1.4910920373788603,3.5356116048394046,1.066533219095652,0.0074357971375485,0.0,0.4421925316082896,0.2009440980867335,0.1916613813236236,0.0032898009608994,0.4757991662341357,0.5320769854168775,0.928717294819872,0.928717294819872
2014-09-10,9326,37.0,1.79,140.15,0.1428187532725142,10.551067213623867,10.470238658133269,3.911670303196047,4.039920208429464,2.05385399241781,14.517874493456,0.4632220284019452,0.11091790994640725,1.051565975205327,0.0077657011213805,0.0,0.4653681541601498,0.1976648865698732,0.1915738477641836,0.0033981905506711,0.3576485842715614,0.5320769854168775,0.8341806249382782,0.8341806249382782
2014-09-11,9326,39.0,2.03,140.17,0.1619676363928512,10.323487737867083,10.249066244263247,3.8283421527144696,3.8728560760259256,1.9866633251435302,14.7224728317311,0.2846095258439576,0.19444222737865424,2.006105760071431,0.0083922684094577,0.0,0.5052629333406278,0.199645377420817,0.1919864141367276,0.003680932308116,0.4275980503399424,0.5320769854168775,0.9449341751914628,0.9449341751914628
2014-09-12,9326,43.0,2.57,140.21,0.2050526234136097,7.94313631823627,7.843299926186148,3.6130293782048284,3.6763517171264652,3.60176156738195,25.558101164619497,0.251609527520918,0.7332996542558501,2.378888399584678,0.0056211962477631,0.0,0.3189217112810233,0.2064557512460392,0.1929381763316208,0.0024509433546158,0.5640379158128559,0.5320769854168775,0.8910317309445904,0.8910317309445904
2014-09-13,9326,43.0,2.57,140.21,0.2050526234136097,8.8570535854426,8.830547460629361,4.278730595592833,4.23581933877324,0.8375195928746699,5.75815047649,0.1139984556221807,0.7172747469529461,0.1583041402273634,0.0044781510622835,0.0,0.2733007882621666,0.1988369432173617,0.1924612116876815,0.0019880016119853,0.0937831630367839,0.5287423034720922,0.3735501032228515,0.3755542214039735
2014-09-14,9326,41.0,2.29,140.19,0.1827122597732165,13.446452595534026,13.413577478267484,8.632274652094281,8.551143137554448,0.08061441635588,0.5937994783414999,0.1003252236836463,0.3330365407513554,0.0243483916494944,0.0048677834622318,0.0,0.3210058739252962,0.196628594018912,0.1920177035489305,0.0022268515619001,0.0050965451348751,0.5280191460514377,0.3331970561898036,0.335816406968499
2014-09-15,9326,42.0,2.43,140.2,0.1938824415934131,14.07671046689967,14.170999508644343,2.9427316731775477,2.790122183159042,4.27375263185128,31.9333950064314,1.5977522135082811,1.6436141484105684,1.5767921324241638,0.0037953539263096,0.0,0.1989197976442579,0.2002800061604178,0.1923827176402728,0.0017563048391894,0.4044632045990207,0.5320769854168775,0.6089346826957551,0.6089346826957551
2014-09-16,9326,43.0,2.57,140.21,0.2050526234136097,8.458708325903729,8.47154880641267,2.305625284061648,2.2799837560636433,0.32605393741384003,2.466965483891,0.0,0.0019471481562149601,0.0,0.0071560282125652,0.0,0.4817251498138065,0.1971936989854189,0.1920318954332646,0.0030518440319242,0.0008493172366921,0.5278685142915361,0.4927823365026585,0.4965432142728644
2014-09-17,9326,41.0,2.29,140.19,0.1827122597732165,13.188182366379863,13.224013150020824,4.064352960961969,4.129132205876488,0.33300790475972003,2.7603296981829,0.0,1.8577184845882677e-07,0.0761925609659188,0.0073922102244655,0.0,0.4697885581045752,0.1968075021041531,0.1917579836623724,0.0032234865946158,0.011037793295196,0.528070534939371,0.49144205038777,0.4953120987536697
2014-09-18,9326,41.0,2.29,140.19,0.1827122597732165,19.737669833710072,19.711942381115364,5.422264775169197,5.405479457572142,0.05571909463889,0.41030125201240003,0.2372034165629942,1.0481774416212593,0.0793943720594674,0.0119771198535426,0.0,0.7849272984566174,0.1961516200509462,0.1912816274628022,0.0051599438190769,0.0399188205853733,0.5284166603548083,0.8419832009042658,0.8474434481168378
2014-09-19,9326,41.0,2.29,140.19,0.1827122597732165,11.856172912446652,11.882766062676012,3.283791393816273,3.1864541057445877,0.93819741475178,6.8645197986326,0.7632510396134552,2.700847793743156,0.0815123032199749,0.0070367270038179,0.0,0.4424180286527625,0.196010042334853,0.1911425083744236,0.0030723686626858,0.0997681503754236,0.5320769854168775,0.5522952716520189,0.5522952716520189
2014-09-20,9326,39.0,2.03,140.17,0.1619676363928512,7.543521781618836,7.471180924983059,0.54897759068308,0.540652893936624,0.95437740146763,7.04918847097,0.0,0.22293132032349772,0.3375779328932194,0.007688025192658,0.0,0.4731007860324637,0.1960636216255357,0.1911017088283913,0.0033934783956522,0.310206978330061,0.5320769854168775,0.7943892686908979,0.7943892686908979
2014-09-21,9326,39.0,2.03,140.17,0.1619676363928512,6.109245992052195,6.095689990585072,-0.4678758845853963,-0.49619888420369307,2.36072586537227,18.2736039254814,0.0,0.27788903877972765,1.1782831384181367,0.0033425600415059,0.0,0.1837909582468953,0.1996847443612726,0.191512328242244,0.0015649071809188,0.4071764953788971,0.5320769854168775,0.5958749134609934,0.5958749134609934
2014-09-22,9326,38.0,1.91,140.16,0.1523931948326827,7.1395945121496425,7.080802098968206,-0.5291287193742846,-0.5580469732910842,0.59605219901887,4.410585078507,0.0,0.033919479687400104,0.1074204112775604,0.0068976522549335,0.0,0.4370746127390672,0.1964528009404275,0.1912310866298512,0.0030370942887397,0.1455988432873705,0.5284084175060907,0.5926081837618178,0.595847529661887
2014-09-23,9326,41.0,2.29,140.19,0.1827122597732165,7.444761983270439,7.402062897391659,3.8387919828347776,3.7675428080260644,2.46164423584545,18.0306673122423,0.0004115240028109,0.3111602769795695,0.7594156790089269,0.0021806547359254,0.0,0.1197261314198432,0.1974284855390964,0.1912743336821199,0.0009221188800802,0.2066479300468124,0.5320769854168775,0.3294768265133815,0.3294768265133815
2014-09-24,9326,43.0,2.57,140.21,0.2050526234136097,12.558778714293851,12.5311905726536,4.990760563873891,4.942024722810231,1.4517639350370501,10.193400725640899,0.0,0.2695931084724632,0.7141982297469415,0.0069011239169723,0.0,0.4138251656915764,0.1965847548675044,0.1911249490451983,0.0030362844968738,0.3345905908038541,0.5320769854168775,0.7583531719090133,0.7583531719090133
2014-09-25,9326,43.0,2.57,140.21,0.2050526234136097,10.41631954476037,10.46464179881923,-1.153393076626969,-1.1449296247990333,2.67275219588563,19.8087664365241,0.0,0.3623853840710048,1.586423248607911,0.0031420940437542,0.0,0.1643538166160661,0.2031964428004596,0.1920007033261417,0.001405172792995,0.4254009405448362,0.5320769854168775,0.5943020188457553,0.5943020188457553
2014-09-26,9326,44.0,2.71,140.22,0.2162228052338064,3.564928577464798,3.467249381800002,-4.324010079602942,-4.281743541462333,0.21048654267114003,1.5763654265064,0.0,0.0,0.0,0.0044800394709675,0.0,0.3017227977619859,0.1969667437630092,0.1915243046089192,0.0020498390093783,0.0,0.5268731930506942,0.3082526773582937,0.311280607718741
2014-09-27,9326,44.0,2.71,140.22,0.2162228052338064,3.258016082584618,3.157739304242,-4.436651461880103,-4.407410949843268,0.007391109172740904,0.05757453962367161,0.0,0.0,0.0,0.005145032119108,0.0,0.3454867426730835,0.1937594412527493,0.1910646285731518,0.0022964641935058,0.0,0.5261978407823291,0.3529282248409995,0.3567859869722802
2014-09-28,9326,44.0,2.71,140.22,0.2162228052338064,5.0332961507757545,4.958252391052554,-4.241040673317798,-4.264932374234718,0.00038874375423009953,0.0030057272717930973,0.0,6.192394948627559e-08,0.0,0.0057623623468524,0.0,0.3859013532938867,0.1935995864494766,0.1908317596411733,0.0026010935993238,0.0,0.5261097915813828,0.394264813244931,0.3986754992428859
2014-09-29,9326,44.0,2.71,140.22,0.2162228052338064,5.650709483814921,5.621514042570311,-3.7816093895912672,-3.770054862013069,0.001111052032639436,0.016338292889369933,0.0,0.0031903078086850905,0.0077092114317486,0.0062497685338999,0.0,0.4034772338811406,0.1927112145526943,0.190541950525657,0.0027463224977657,0.0574244558828127,0.5320769854168775,0.4698977746850341,0.4698977746850341
2014-09-30,9326,43.0,2.57,140.21,0.2050526234136097,9.002373124417886,9.058870458062245,0.15403346100873705,0.2640321859730079,0.32655233772982,2.846619412591,0.0,0.0326528547565263,0.2476386505112403,0.0057044963416593,0.0,0.3608265730640707,0.1929030169997452,0.190358893792977,0.0023546396823721,0.047297474100467,0.5320769854168775,0.4161831778459154,0.4161831778459154
2014-10-01,9326,43.0,2.57,140.21,0.2050526234136097,12.579815056605696,12.608258622077301,3.8406924525540376,3.89241868110895,0.03233759013604,0.2548362829461,0.2266206315609354,0.41461863186088044,0.0,0.0054961223415694,0.0,0.3554099646236488,0.1927810449514572,0.1901419108295177,0.0023550375138632,0.0002013395761213,0.5261834207143153,0.3634624792791667,0.3675101266025141
2014-10-02,9326,41.0,2.29,140.19,0.1827122597732165,11.19548464081987,11.118925509959865,4.136296741899059,4.244354037940241,1.43006507268488,11.041590759262501,0.4026859562151152,1.345213215430346,0.824417620529066,0.0050207903110151,0.0,0.2756975766366925,0.1942773285575738,0.1901900111109764,0.0021996011279293,0.3474112487325598,0.5320769854168775,0.6303292020394826,0.6303292020394826
2014-10-03,9326,42.0,2.43,140.2,0.1938824415934131,9.799409139267425,9.788713233945884,2.5999643735600557,2.5384151026617587,0.25406896780509003,1.8290086024687,0.0,0.052870748068502615,0.019517168973853,0.0032741293279561,0.0,0.2080913635085535,0.193626280016203,0.1900667613409983,0.0014205451711901,0.0057748178750639,0.5307901708008949,0.2185608597287567,0.2190678657377139
2014-10-04,9326,42.0,2.43,140.2,0.1938824415934131,13.217634464379273,13.271587942187239,2.093632847034087,2.0261827372805783,0.55048884274534,4.293347887701,3.54312484902453,6.032454803529834,0.4209765507035378,0.0063910684994215,0.0,0.3876404535573272,0.1953357681398592,0.1901910318007824,0.0027836692977761,0.3175707143295366,0.5320769854168775,0.7143858939148895,0.7143858939148895
2014-10-05,9326,42.0,2.43,140.2,0.1938824415934131,7.488234300506917,7.404623065001317,-0.37259303684299994,-0.3858619093255129,0.30907999821452997,2.4326950675528,0.056713758071569,0.3905773184661625,0.1099617304417238,0.0037104725790589,0.0,0.2498483007489757,0.1948549134126592,0.1900282086527596,0.00171150192057,0.0122155498665124,0.5278145788141962,0.2674858263637075,0.2695139872657603
2014-10-06,9326,42.0,2.43,140.2,0.1938824415934131,6.815697573769228,6.750561662410064,-0.5823414291105564,-0.5814788082127507,1.42970268668338,10.5446330750075,0.3628997451959526,1.141138075504775,1.2278787958241657,0.004334458837044,0.0,0.2397527606556373,0.1988354125523656,0.1904773949377381,0.0018927239745915,0.4317318598415285,0.5320769854168775,0.6777117960288943,0.6777117960288943
2014-10-07,9326,41.0,2.29,140.19,0.1827122597732165,5.185557131894825,5.148461085353631,0.02022321267730831,-0.041107467991878366,0.67701185170027,4.9348629644412,0.0799545028383379,0.14583617229850757,0.2191916020810033,0.0036475397067533,0.0,0.2380766428892465,0.195441386973745,0.1902584649103892,0.0016541971448254,0.0086178977073174,0.5296805359750819,0.2519962784582027,0.2531340250992808
